0,1,2,3,4,5,6,7,8,9,10,11
2026/02/23,00:40,0.0,-,62901,,6.14,,0.0,,34.0,
2026/02/23,00:50,0.0,-,62926,,6.14,,0.0,,34.0,
2026/02/23,01:00,0.0,-,62901,,6.14,,16.03,,34.0,
2026/02/23,01:10,0.0,-,62901,,6.14,,18.05,,34.0,
2026/02/23,01:20,0.0,-,62876,,0.48,,18.08,,34.0,
2026/02/23,01:30,0.0,-,62876,,0.48,,18.05,,34.0,
2026/02/23,01:40,0.0,-,62876,,0.48,,18.01,,34.0,
2026/02/23,01:50,0.0,-,62851,,1.99,,17.96,,34.0,
2026/02/23,02:00,0.0,-,62851,,1.99,,18.1,,34.0,
2026/02/23,02:10,0.0,-,62826,,0.0,,18.01,,34.0,
2026/02/23,02:20,0.0,-,62826,,0.0,,18.04,,34.0,
2026/02/23,02:30,0.0,-,62826,,0.0,,17.91,,34.0,
2026/02/23,02:40,0.0,-,62801,,3.13,,18.05,,34.0,
2026/02/23,02:50,0.0,-,62801,,3.13,,18.0,,34.0,
2026/02/23,03:00,0.0,-,62777,,1.37,,18.14,,34.0,
2026/02/23,03:10,0.0,-,62777,,1.37,,17.94,,34.0,
2026/02/23,03:20,0.0,-,62777,,1.37,,18.0,,34.0,
2026/02/23,03:30,0.0,-,62752,,1.97,,17.86,,34.0,
2026/02/23,03:40,0.0,-,62752,,1.97,,18.01,,34.0,
2026/02/23,03:50,0.0,-,62727,,1.97,,17.88,,34.0,
2026/02/23,04:00,0.0,-,62727,,1.97,,17.84,,34.0,
2026/02/23,04:10,0.0,-,62727,,1.97,,18.04,,34.0,
2026/02/23,04:20,0.0,-,62702,,4.15,,18.05,,34.0,
2026/02/23,04:30,0.0,-,62702,,4.15,,17.93,,34.0,
2026/02/23,04:40,0.0,-,62677,,0.0,,17.94,,34.0,
2026/02/23,04:50,0.0,-,62677,,0.0,,18.0,,34.0,
2026/02/23,05:00,0.0,-,62677,,0.0,,18.02,,34.0,
2026/02/23,05:10,0.0,-,62652,,0.0,,0.0,,34.0,
2026/02/23,05:20,0.0,-,62652,,0.0,,0.0,,34.0,
2026/02/23,05:30,0.0,-,62652,,0.0,,0.0,,34.0,
2026/02/23,05:40,0.0,-,62652,,0.0,,0.0,,34.0,
2026/02/23,05:50,0.0,-,62677,,0.0,,0.0,,34.0,
2026/02/23,06:00,0.0,-,62652,,0.0,,0.0,,34.0,
2026/02/23,06:10,0.0,-,62677,,0.0,,0.0,,34.0,
2026/02/23,06:20,0.0,-,62652,,0.0,,0.0,,34.0,
2026/02/23,06:30,0.0,-,62677,,0.0,,0.0,,34.0,
2026/02/23,06:40,0.0,-,62677,,0.0,,0.0,,34.0,
2026/02/23,06:50,0.0,-,62677,,0.0,,0.0,,34.0,
2026/02/23,07:00,0.0,-,62652,,0.0,,0.0,,34.0,
2026/02/23,07:10,0.0,-,62677,,0.0,,0.0,,34.0,
2026/02/23,07:20,0.0,-,62677,,0.0,,0.0,,34.0,
2026/02/23,07:30,0.0,-,62677,,0.0,,0.0,,34.0,
2026/02/23,07:40,0.0,-,62677,,0.0,,0.0,,34.0,
2026/02/23,07:50,0.0,-,62677,,0.0,,0.0,,34.0,
2026/02/23,08:00,0.0,-,62677,,0.0,,0.0,,34.0,
2026/02/23,08:10,0.0,-,62677,,0.0,,0.0,,34.0,
2026/02/23,08:20,0.0,-,62677,,0.0,,0.0,,34.0,
2026/02/23,08:30,0.0,-,62677,,0.0,,0.0,,34.0,
2026/02/23,08:40,0.0,-,62677,,0.0,,0.0,,34.0,
2026/02/23,08:50,0.0,-,62677,,0.0,,0.0,,34.0,
2026/02/23,09:00,0.0,-,62677,,0.0,,15.76,,34.0,
